4728,雙美,22
4731,東宇,22
4732,彥臣,22
4734,正揚,22
4735,豪展,22
4736,泰博,22
4737,華廣,22
4740,慕德生,22
4743,合一,22
4744,皇將,22
4745,合富-KY,22
4746,台耀,22
4747,強生,22
4910,陽慶,22
4911,德英,22
5312,寶島科,22
6130,星寶國際,22
6242,立康,22
6445,經絡醫,22
6446,藥華藥,22
6452,康友-KY,22
6453,健永,22
6458,匯特,22
6461,益得,22
6467,泰合藥,22
6469,大樹,22
6471,聯生藥,22
6472,保瑞,22
6483,原創,22
6487,創恩,22
6491,晶碩,22
6492,生華科,22
6493,雷虎生,22
6496,科懋,22
6497,亞獅康-KY,22
6499,益安,22
6518,康科特,22
6521,金樺,22
6523,達爾膚,22
6527,明達醫,22
6535,順藥,22
6539,麗彤,22
6540,喜康-KY,22
6541,泰福-KY,22
6543,普惠,22
6547,高端疫苗,22
6549,景凱,22
